,instance,hate_count,url_count,mentions_count,hashtag_count,hate_avg,url_avg,mentions_avg,hashtag_avg,users,posts,nsfw,media_removal,fed_time_rem,reject,quaran_inst,accept,avatar,banner,followers_only,report,reject_deletes,hate_perc,url_perc,mentions_perc,hash_perc,followers_count,following_count,reblogs_count,replies_count,active_halfyear,active_month,hash_ftr,hash_rej,hash_sen,users_tr,posts_tr,hate_tr,url_tr,blocked
748,social.nullsense.net,8159.0,446.0,2720.0,646.0,1.9125644631973744,0.1045475855602438,0.6377491207502931,0.1514654161781946,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2855133614627285,0.0465307079231129,0.2737927801218941,0.037037037037037,3805,3,2,30,0.0,0.0,0.0,0.0,0.0,1.122462048309373,1.2009369551760027,4.486828696688848,2.7641131036220377,0
749,social.nyerm.com,90930.0,6187.0,39849.0,11338.0,1.5332344113580414,0.1043233399656021,0.6719332265407638,0.1911811820251243,1.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2501686170033386,0.0475078406906552,0.280469092503288,0.041319596668128,6058,7500,6,55,0.0,0.0,0.0,0.0,0.0,1.0,2.3582403962533665,6.70580929575769,4.284630279892986,0
750,social.pansebete.net,49093.0,12457.0,41007.0,24851.0,0.8844948111847795,0.2244342750072067,0.7388249283822496,0.447741563519089,1.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1903376333237244,0.0993261746901124,0.2934473191121361,0.1025962092822139,548,919,9,24,0.0,0.0,0.0,0.0,1.0,1.0,2.058111654953368,6.051131561855218,4.814696440981169,0
751,social.pcwideopen.com,119521.0,9609.0,71115.0,16404.0,1.6953573809557585,0.1362998056710024,1.0087520213339385,0.2326874521263014,1.0,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2598405651143988,0.0618448488631044,0.2982169959857587,0.04758223520901,20795,13787,10,43,0.0,0.0,0.0,0.0,0.0,1.0,3.051887778999692,7.018441801878597,4.610836250105279,0
752,social.piaste.it,18510.0,1357.0,10724.0,1993.0,1.6924202249245683,0.1240742433939837,0.9806144842721288,0.1822421360643745,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2538173173630794,0.0498308494102587,0.3123799945140349,0.0361616531041419,7392,977,3,23,0.0,0.0,0.0,0.0,1.0,1.0,1.9319707960570336,5.143211728648518,3.3273358651904164,0
753,social.piperrak.cc,3348.0,776.0,624.0,1750.0,1.933025404157044,0.4480369515011548,0.3604852686308492,1.0109763142692083,3.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2933025404157044,0.1913972286374134,0.155311778290993,0.1428983833718244,262491,2322,3,8,0.0,0.0,0.0,0.0,1.0,1.2009369551760027,2.422284935436501,3.86780207051963,3.031402610082349,0
754,social.planamag.com,1323.0,67.0,1593.0,121.0,1.489864864864865,0.0754504504504504,1.795941375422773,0.1364148816234498,2.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213963963963964,0.0320945945945945,0.3063063063063063,0.0354729729729729,1784,2837,3,5,0.0,0.0,0.0,0.0,0.0,1.122462048309373,2.641880399811636,3.313293999944604,2.015328286023317,0
755,social.ppmx.org,20186.0,2197.0,10086.0,4582.0,1.5949747155499368,0.1735935524652339,0.7969972342947451,0.3620703279336231,4.0,548.0,0.0,0.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259165613147914,0.0780262326169405,0.2951564475347661,0.0785793299620733,33970,24645,4,38,0.0,0.0,0.0,0.0,1.0,1.2599210498948732,2.860641445014413,5.218051704993411,3.605551275463989,0
756,social.primeos.dev,3159.0,353.0,1580.0,803.0,1.6133810010214504,0.1802860061287028,0.8073582013285642,0.4103219213081247,3.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2599591419816139,0.080949948927477,0.3202247191011236,0.0990806945863125,18155,13021,3,74,0.0,0.0,0.0,0.0,1.0,1.2009369551760027,2.627439046276727,3.830524734227184,2.6584538015022856,0
757,social.pueseso.club,338.0,10.0,146.0,4.0,1.4322033898305084,0.0423728813559322,0.6212765957446809,0.0170212765957446,2.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222457627118644,0.0211864406779661,0.2415254237288135,0.0084745762711864,937,1214,2,6,0.0,0.0,0.0,0.0,1.0,1.122462048309373,3.030751185774104,2.639283949839921,1.4677992676220697,0
758,social.pwn.institute,12.0,3.0,1.0,0.0,0.4615384615384616,0.1153846153846154,0.04,0.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1346153846153846,0.0576923076923077,0.0192307692307692,0.0,927,150,1,0,0.0,0.0,0.0,0.0,1.0,1.122462048309373,1.661000956165023,1.5130857494229015,1.2009369551760027,0
759,social.realnephestate.xyz,1792.0,123.0,1022.0,75.0,1.5957257346393592,0.1095280498664292,0.9108734402852048,0.0668449197860962,7.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2591273374888691,0.0512021371326803,0.3014247551202137,0.0200356188780053,3142,3495,3,8,0.0,0.0,0.0,0.0,1.0,1.3830875542684884,2.681784172551514,3.4851622469409724,2.2300649840909545,0
760,social.redsqua.re,6180.0,1813.0,4370.0,2164.0,1.1564371257485029,0.3392589820359281,0.8178925697173872,0.4050159086655437,1.0,3.0,4.0,0.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2305389221556886,0.155501497005988,0.3200785928143712,0.0679266467065868,9572,291,2,25,0.0,0.0,0.0,0.0,0.0,1.0,1.2009369551760027,4.283821957046081,3.4919362034251646,0
761,social.redstrate.com,125.0,15.0,47.0,40.0,1.5625,0.1875,0.5949367088607594,0.5063291139240507,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.08125,0.225,0.06875,6200,58,1,9,0.0,0.0,0.0,0.0,0.0,1.0,1.6739293087389882,2.23606797749979,1.5704178024750195,0
762,social.redxen.eu,49862.0,3303.0,50343.0,3801.0,1.3170100369783413,0.087242472266244,1.3297498613275576,0.1003988483583824,6.0,5980.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219215530903328,0.0395139989434759,0.328499735868991,0.0277865821447437,27908,20587,21,30,0.0,0.0,0.0,0.0,0.0,1.3480061545972777,4.260398247146428,6.066827067510146,3.859088713035251,1
763,social.refi64.com,6936.0,795.0,1756.0,1556.0,2.3385030343897504,0.2680377612946729,0.5922428330522765,0.5247892074198989,1.0,55.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3177680377612947,0.1072151045178691,0.2341537424140256,0.0903573836817262,8242,3134,5,1,0.0,0.0,0.0,0.0,1.0,1.0,1.9501160121288657,4.36701664662802,3.043648679084947,0
764,social.rjp.is,4802.0,410.0,1291.0,108.0,2.1200883002207505,0.1810154525386313,0.5702296819787986,0.0477031802120141,6.0,2958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2754966887417218,0.076158940397351,0.2335540838852097,0.0165562913907284,20561,8998,1,22,0.0,0.0,0.0,0.0,1.0,1.3480061545972777,3.788782676172021,4.107431782662569,2.725611645382842,0
765,social.rodere.systems,18971.0,1793.0,9099.0,1796.0,1.5073097092006993,0.142459876052757,0.7230035756853397,0.1427095748907429,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499205466391228,0.0648339424757667,0.307285873192436,0.0439377085650723,17132,12258,3,77,0.0,0.0,0.0,0.0,0.0,1.0,1.4422495703074083,5.164342503713827,3.485486312433076,0
766,social.rustysoft.de,5012.0,549.0,2212.0,1254.0,1.934388267078348,0.2118873021999228,0.8540540540540541,0.4841698841698842,2.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3074102663064454,0.0951370127363952,0.327672713238132,0.0982246236974141,368821,11781,5,39,3.0,3.0,0.0,0.0,0.0,1.122462048309373,2.360519996852944,4.136837964564579,2.861510809006357,0
767,social.sakamoto.gq,51116.0,4210.0,33180.0,5391.0,1.341134491263053,0.1104580993860523,0.8705690971584499,0.1414477999632671,634.0,53464.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2106050270241906,0.0481581571076244,0.2771029018208532,0.0311040562522957,383966,7471,18,17,0.0,0.0,0.0,0.0,1.0,2.930993641722499,6.137764788168613,6.091994140038063,4.01834310384655,1
768,social.scanline.dev,3136.0,191.0,1133.0,470.0,1.6131687242798354,0.0982510288065843,0.5831188883170355,0.2418939783839424,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2546296296296296,0.0424382716049382,0.2379115226337448,0.0316358024691358,557068,25676,1,10,0.0,0.0,0.0,0.0,0.0,1.122462048309373,1.0,3.825862365544778,2.3997844112528943,0
769,social.schumacher.im,9301.0,1423.0,3584.0,2946.0,1.8370531305550069,0.2810586608730002,0.7080205452390359,0.5819834057684711,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2993284613865297,0.1274935808809006,0.2778984791625518,0.1246296662058068,7636,2791,3,53,0.0,0.0,0.0,0.0,0.0,1.0,1.5874010519681994,4.585868608112081,3.3537767527153832,0
770,social.sectiontwo.org,4.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2599210498948732,1.122462048309373,0
771,social.selfprivacy.org,1082.0,462.0,3931.0,1633.0,0.2339459459459459,0.0998918918918918,0.8501297577854672,0.3531574394463668,7.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0482162162162162,0.0419459459459459,0.2681081081081081,0.0753513513513513,845,354,2,6,0.0,0.0,0.0,0.0,0.0,1.3830875542684884,2.289428485106664,3.2040887969771017,2.780398182368115,0
772,social.seniorenakademie-digital.de,34118.0,9791.0,9092.0,19817.0,2.2409195402298847,0.6430870279146141,0.5972149238045191,1.3016946925906463,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3611165845648605,0.3006568144499179,0.2119211822660098,0.2857799671592775,6732,2581,4,1,0.0,0.0,0.0,0.0,1.0,1.3830875542684884,1.3480061545972777,5.695046321273487,4.625278009063703,0
773,social.shadowfacts.net,9465.0,562.0,3647.0,454.0,1.6050534169916908,0.0953026962862472,0.6185549525101763,0.0770013568521031,2.0,10416.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2664066474478549,0.0440902153637442,0.2608953705273868,0.0190774970323893,383637,11783,8,89,0.0,0.0,0.0,0.0,1.0,1.122462048309373,4.673226476310186,4.599247380958515,2.872694123142844,0
774,social.shadowkat.net,16765.0,1301.0,14387.0,1886.0,1.1982703166321207,0.0929883496533485,1.0283774124374554,0.1348105789849892,2.0,15691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2043456507754985,0.0388106639982846,0.2633478664855979,0.0358087341862626,22199,16886,8,10,0.0,0.0,0.0,0.0,0.0,1.122462048309373,5.003513820744183,5.059030056486472,3.3040469967386787,0
775,social.sideno.eu,46060.0,10597.0,38029.0,17822.0,0.9681351942155708,0.2227383554733479,0.7993483972674724,0.3746085128744088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1991865646544476,0.0929670422061543,0.3224209685555742,0.0912960316125777,369485,9764,5,47,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.98715712261006,4.686664038141328,0
776,social.skazki.fr,78106.0,11188.0,37238.0,18654.0,1.6013531522296258,0.2293798052280881,0.7634805429122073,0.3824578668962972,7.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2497283444387493,0.103167606355715,0.2437826755509995,0.0781137878011276,36413,25676,4,36,0.0,0.0,0.0,0.0,0.0,1.3830875542684884,2.1360951840652995,6.53803738400805,4.729247863120427,0
777,social.skiant.net,1126.0,115.0,287.0,82.0,1.359903381642512,0.1388888888888889,0.347037484885127,0.0991535671100362,3.0,1633.0,1.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2524154589371981,0.0670289855072463,0.1509661835748792,0.0265700483091787,5522,2626,2,7,0.0,0.0,0.0,0.0,0.0,1.2009369551760027,3.43160820420498,3.2254456759191568,2.2052084099001346,0
778,social.skrep.in,55955.0,44591.0,17756.0,35633.0,2.010166690616468,1.6019183790774536,0.6379019220405964,1.280150889168313,4.0,788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3109642189969823,0.3413744790918236,0.1955920390860756,0.2727762609570341,443595,23852,8,31,0.0,0.0,0.0,0.0,0.0,1.2599210498948732,3.039165633179145,6.184526907018923,5.954900857101721,1
779,social.snowcode.ovh,64692.0,12038.0,30423.0,21417.0,1.2933226709316274,0.2406637345061975,0.6082288730282492,0.428177292628801,3.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2264594162335066,0.1060675729708116,0.2369352259096361,0.0833866453418632,575685,26483,8,66,0.0,0.0,0.0,0.0,0.0,1.2009369551760027,2.2999070574034524,6.335901685227043,4.787319247413733,0
780,social.solibre.de,42632.0,6283.0,17353.0,15783.0,1.6488242574257426,0.2429996905940594,0.671166118739122,0.6104428543801973,10.0,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2758353960396039,0.1090075804455445,0.261873452970297,0.1019879331683168,447035,25865,43,1,0.0,0.0,0.0,0.0,1.0,1.4677992676220697,3.021556893842106,5.9104781732798095,4.295639658874356,0
781,social.spacebear.ee,4519.0,265.0,2057.0,349.0,1.7982491046557898,0.1054516514126542,0.8188694267515924,0.1389331210191083,1.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272383605252686,0.0473537604456824,0.3227218463987266,0.0334261838440111,321124,5211,3,77,0.0,0.0,0.0,0.0,1.0,1.0,2.305058100333494,4.066059444117344,2.5343950537677364,0
782,social.spline.de,970.0,167.0,303.0,362.0,1.7383512544802868,0.2992831541218638,0.5439856373429084,0.6499102333931778,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2706093189964157,0.1084229390681003,0.2473118279569892,0.1397849462365591,17868,12772,1,0,0.0,0.0,0.0,0.0,0.0,1.4422495703074083,1.2599210498948732,3.1462649272576035,2.3466739113876374,0
783,social.stephenson.cc,1831.0,197.0,746.0,401.0,1.998908296943232,0.2150655021834061,0.8153005464480875,0.4382513661202186,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3056768558951965,0.0987991266375545,0.3034934497816594,0.0862445414847161,6970,263,2,8,0.0,0.0,0.0,0.0,0.0,1.2599210498948732,1.5524632891554089,3.4976906068944924,2.4121873616070872,0
784,social.tadzik.net,10118.0,963.0,3801.0,1626.0,2.1269707799033,0.202438511667017,0.7992010092514719,0.3418839360807401,1.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2966155139793988,0.0900777801135169,0.2646626024805549,0.0770443556863569,16635,12189,4,34,0.0,0.0,0.0,0.0,0.0,1.0,2.449489742783178,4.650672731032056,3.1424693308709077,0
785,social.team.jetzt,642.0,61.0,317.0,164.0,1.7883008356545962,0.1699164345403899,0.8854748603351955,0.4581005586592179,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2938718662952646,0.0835654596100278,0.3245125348189415,0.0988857938718663,18823,5879,2,3,0.0,0.0,0.0,0.0,0.0,1.0,2.0051747451504216,2.9371255057779457,1.984060781100764,0
786,social.technodruide.ca,14978.0,2567.0,5036.0,4275.0,1.5838003595220471,0.2714391456064291,0.5325719120135364,0.4520939086294416,25.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2604420006344507,0.1107116421698213,0.2029713439780057,0.0962778893940996,5429,1391,5,13,0.0,0.0,0.0,0.0,0.0,1.7099759466766968,2.6534092441071864,4.964882456527834,3.7003060414877886,0
787,social.teci.world,257799.0,61246.0,206337.0,73391.0,1.5265398690178709,0.3626641717689693,1.2218182464160303,0.4345825660095809,96.0,4658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2507727471902793,0.0996784661116308,0.2957904522791601,0.0872138466822203,528662,20260,17,75,0.0,0.0,0.0,0.0,0.0,2.1398263878673256,4.086641873891862,7.977745997294273,6.278361068242472,0
788,social.terracrypt.net,86.0,15.0,40.0,19.0,2.15,0.375,1.0256410256410255,0.4871794871794872,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1625,0.325,0.05,64,83,1,2,0.0,0.0,0.0,0.0,0.0,1.122462048309373,1.0,2.10095334608889,1.5704178024750195,0
789,social.thatswhathappened.tv,71137.0,1394.0,53336.0,795.0,2.0584813935991666,0.0403379825221366,1.5434210145556615,0.023005469224759,8.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2715579605301233,0.0188813010012153,0.3242953874645523,0.0058452456739394,1002,511,5,30,0.0,0.0,0.0,0.0,0.0,1.414213562373095,1.9381139683261848,6.436986392005516,3.342287430086223,0
790,social.thecrow.uk,29536.0,3201.0,14594.0,7315.0,1.6788495424316492,0.1819473654294321,0.8295816280127328,0.4158140063665303,2.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2628886488944466,0.0773034729722048,0.3063150116523617,0.0569544705280509,434510,12807,3,90,0.0,0.0,0.0,0.0,0.0,1.122462048309373,2.810656808391157,5.5597928824854055,3.8389661170446048,0
791,social.thyme.se,13997.0,2191.0,13880.0,220.0,1.8692574786324787,0.2926014957264957,1.853880058768532,0.0293842660611726,12.0,853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2806490384615384,0.1438301282051282,0.4113247863247863,0.0070112179487179,12065,624,2,4,0.0,0.0,0.0,0.0,1.0,1.5130857494229015,3.07958010428852,4.909144629014562,3.603908280039229,0
792,social.tille.ch,2787.0,594.0,1672.0,895.0,1.1343101343101345,0.2417582417582417,0.6807817589576547,0.3644136807817589,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2260887260887261,0.1100936100936101,0.2625152625152625,0.094017094017094,4377,644,4,15,0.0,0.0,0.0,0.0,1.0,1.3480061545972777,1.4913014754131089,3.7513664911551294,2.899330611014577,0
793,social.tmprs.net,6584.0,3505.0,1764.0,2921.0,1.307906237584426,0.6962653953118793,0.3504867872044506,0.5803695608980727,6.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2539729837107668,0.3300556217719507,0.1357767183154549,0.1264402065951529,9260,3120,4,7,0.0,0.0,0.0,0.0,1.0,1.3480061545972777,2.821945116721664,4.329272974854005,3.89745704184229,0
794,social.travisshears.xyz,130657.0,17570.0,55891.0,24082.0,1.8239013903623875,0.2452677424758501,0.7802191666085014,0.3361764500593285,3.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2838935730638227,0.1069294767993746,0.2968688927354961,0.0707674912055391,17519,12583,8,32,0.0,0.0,0.0,0.0,0.0,1.2009369551760027,2.6166813481148674,7.123423757261179,5.098729359692778,0
795,social.ttree.ch,9829.0,2188.0,4528.0,3242.0,1.3685602896129212,0.3046505151768309,0.6305528477927865,0.4514691547138282,2.0,1222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2287663603453077,0.1271929824561403,0.2555694792536898,0.0908521303258145,2495,1501,7,39,0.0,0.0,0.0,0.0,0.0,1.122462048309373,3.2697298166632764,4.628265055138373,3.603085375865661,0
796,social.ufeff.club,8819.0,494.0,9279.0,618.0,1.9134302451724887,0.1071816012150141,2.013671875,0.1341145833333333,58.0,13524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2317205467563463,0.0412236927750054,0.3320676936428726,0.0438272944239531,308250,11420,6,16,0.0,0.0,0.0,0.0,0.0,1.9674543554115291,4.881097997144284,4.545376794687346,2.81160619455686,0
797,social.undernet.uy,23473.0,3185.0,9666.0,5343.0,1.6673533172325614,0.2262395226594687,0.6866519855082759,0.3795553029764865,6.0,2097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2421863901122318,0.1032461997442818,0.2467324904105697,0.0768575081687739,323241,10645,22,16,0.0,0.0,0.0,0.0,0.0,1.3480061545972777,3.5776655444209364,5.350915586370118,3.83576129690592,0
798,social.unx.pw,7896.0,799.0,2503.0,812.0,1.7872340425531914,0.1808510638297872,0.5666742132669232,0.1838351822503962,4.0,1265.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2738795835219556,0.0657537347215934,0.2321186057039384,0.0366681756450882,382215,11751,3,16,0.0,0.0,0.0,0.0,0.0,1.2599210498948732,3.288630555277466,4.462393420766339,3.046195670627208,0
799,social.vasi.li,235.0,30.0,9.0,25.0,2.397959183673469,0.3061224489795918,0.0918367346938775,0.2551020408163265,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.1479591836734694,0.0357142857142857,0.086734693877551,98,1,0,1,0.0,0.0,0.0,0.0,0.0,1.2009369551760027,1.8569375973313509,2.48415091988726,1.762734383267615,0
800,social.vrutkovs.eu,4064.0,436.0,1192.0,622.0,2.0535624052551795,0.2203132895401718,0.6026289180990899,0.3144590495449949,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2973724103082365,0.0952501263264274,0.2513895907023749,0.0907023749368368,780,740,3,1,0.0,0.0,0.0,0.0,1.0,1.0,1.7817974362806783,3.9947746310613823,2.753685989156313,0
801,social.wolfe.casa,10678.0,953.0,3723.0,1436.0,2.4902052238805967,0.2222481343283582,0.8684394681595521,0.3349661768136225,2.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3159981343283582,0.0978311567164179,0.2504664179104477,0.0717117537313432,8091,3036,3,3,0.0,0.0,0.0,0.0,1.0,1.122462048309373,2.795244038025226,4.692615665441619,3.137006968541085,0
802,social.x220.co.uk,10867.0,1003.0,4496.0,1706.0,1.8528559249786871,0.1710144927536231,0.7667121418826739,0.2909276944065484,1.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2926683716965047,0.0752770673486786,0.3199488491048593,0.0623188405797101,21554,3840,7,2,0.0,0.0,0.0,0.0,0.0,1.0,2.62477023270953,4.70635783528003,3.1638568261906865,0
803,social.xenofem.me,79248.0,3173.0,42888.0,3335.0,1.6304830878117027,0.065282692782487,0.8824146657613727,0.0686171635495751,82.0,16814.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234754341206485,0.0297609250267467,0.273907497325323,0.0190107810056785,468303,3790,13,36,0.0,0.0,0.0,0.0,0.0,2.084341979083234,5.061491445528308,6.553873457865782,3.8333488656332015,1
804,social.xqz.ca,1851.0,171.0,774.0,101.0,1.7918683446272992,0.1655372700871248,0.75,0.0978682170542635,1.0,196.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2579864472410455,0.0663117134559535,0.3063891577928364,0.0300096805421103,1,1,1,8,0.0,0.0,0.0,0.0,0.0,1.0,2.4101422641752297,3.504029360214123,2.355949724190129,0
805,social.yahe.sh,40602.0,4436.0,14971.0,7566.0,1.7092700176812323,0.1867474951587101,0.6302782806382352,0.3185281859133583,2.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2977603771996296,0.0872695125031573,0.2608823777048076,0.0767239201818641,575877,26728,8,34,0.0,0.0,0.0,0.0,0.0,1.122462048309373,1.9674543554115291,5.862613150103055,4.053516292262933,0
806,social.zambito.xyz,5036.0,353.0,3429.0,991.0,1.2073843203068808,0.0846319827379525,0.8223021582733813,0.2376498800959232,17.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1983936705825941,0.036801726204747,0.3070007192519779,0.0549029009829777,29126,21625,2,38,0.0,0.0,0.0,0.0,0.0,1.6035216215125492,2.3348151486780315,4.140132943151701,2.6584538015022856,0
807,social.zell-mbc.com,10749.0,1415.0,5800.0,2448.0,1.875916230366492,0.2469458987783595,1.0123930877989178,0.4272997032640949,3.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2879581151832461,0.1142233856893542,0.337260034904014,0.0973821989528795,546618,23822,6,38,0.0,0.0,0.0,0.0,1.0,1.2009369551760027,2.080083823051904,4.69780166132361,3.3506269190594846,0
808,social.zteo.com,1208.0,67.0,127.0,164.0,7.694267515923567,0.4267515923566879,0.8141025641025641,1.051282051282051,6.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3121019108280254,0.0828025477707006,0.2898089171974522,0.1305732484076433,735,689,1,3,0.0,0.0,0.0,0.0,0.0,1.3480061545972777,2.6889452937026608,3.2634564564629893,2.015328286023317,0
809,socialdev.myfreecams.com,10.0,7.0,11.0,0.0,0.2857142857142857,0.2,0.3235294117647059,0.0,16.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1571428571428571,0.0,1,3,0,1,0.0,0.0,0.0,0.0,0.0,1.5874010519681994,2.751576689498378,1.4677992676220697,1.3830875542684884,0
810,socialgoblins.club,165402.0,5006.0,122298.0,7188.0,1.736576864120278,0.0525586376330764,1.2840359073967138,0.0754685285316814,7.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2450601600067194,0.0241689939735002,0.3164857316842702,0.0221269134661823,7727,3515,9,1,0.0,0.0,0.0,0.0,1.0,1.3830875542684884,2.0300948992124868,7.408952198261637,4.136012165892972,0
811,socialpub.inso.ovh,62144.0,21365.0,32014.0,25677.0,1.2552061241390455,0.4315377002161223,0.6466429667932455,0.5186434515633837,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2342705366701004,0.1612333111151507,0.2517825041911572,0.1281484174594518,469599,4685,11,1,0.0,0.0,0.0,0.0,1.0,1.0,1.721190305691782,6.293610581075248,5.267652889563422,0
